SA12018_code	DHB2015_name
7029718	Southern
7029622	Southern
7029713	Southern
7029712	Southern
7029715	Southern
7029714	Southern
7029716	Southern
7029797	Southern
7029798	Southern
7029720	Southern
7029719	Southern
7029721	Southern
7029799	Southern
7029722	Southern
7029723	Southern
7029802	Southern
7029800	Southern
7029842	Southern
7029843	Southern
7029378	Southern
7029379	Southern
7029380	Southern
7029381	Southern
7029382	Southern
7029861	Southern
7029864	Southern
7029863	Southern
7029862	Southern
7029859	Southern
7029850	Southern
7029854	Southern
7029853	Southern
7029860	Southern
7029855	Southern
7029856	Southern
7029857	Southern
7029858	Southern
7029848	Southern
7029851	Southern
7029852	Southern
7029833	Southern
7029838	Southern
7029847	Southern
7029846	Southern
7029839	Southern
7029543	Southern
7029810	Southern
7029841	Southern
7029845	Southern
7029367	Southern
7029368	Southern
7029369	Southern
7029373	Southern
7029374	Southern
7029371	Southern
7029310	Southern
7029370	Southern
7029372	Southern
7029375	Southern
7029314	Southern
7029316	Southern
7029376	Southern
7029323	Southern
7029324	Southern
7029320	Southern
7029321	Southern
7029322	Southern
7999905	Area outside District Health Board
7999906	Area outside District Health Board
7029849	Southern
7999907	Area outside District Health Board
7999908	Area outside District Health Board
7999909	Area outside District Health Board
7029158	Southern
7029171	Southern
7029159	Southern
7029166	Southern
7029160	Southern
7029157	Southern
7029162	Southern
7029164	Southern
7029173	Southern
7029167	Southern
7029168	Southern
7029175	Southern
7029169	Southern
7029170	Southern
7029123	Southern
7029119	Southern
7029179	Southern
7029117	Southern
7029135	Southern
7029136	Southern
7029137	Southern
7029141	Southern
7029140	Southern
7029127	Southern
7029128	Southern
7029129	Southern
7029130	Southern
7029132	Southern
7029124	Southern
7029134	Southern
7029133	Southern
7029172	Southern
7028066	Southern
7029120	Southern
7029122	Southern
7029125	Southern
7029253	Southern
7029252	Southern
7029255	Southern
7029254	Southern
7029256	Southern
7029257	Southern
7029258	Southern
7029214	Southern
7029250	Southern
7029251	Southern
7029261	Southern
7029262	Southern
7029212	Southern
7029220	Southern
7029217	Southern
7029221	Southern
7029222	Southern
7029223	Southern
7029216	Southern
7029218	Southern
7029219	Southern
7029209	Southern
7029211	Southern
7029213	Southern
7029193	Southern
7029200	Southern
7029208	Southern
7029267	Southern
7029269	Southern
7029263	Southern
7029268	Southern
7029242	Southern
7029118	Southern
7029116	Southern
7029265	Southern
7029266	Southern
7029264	Southern
7029259	Southern
7029260	Southern
7029344	Southern
7029210	Southern
7029206	Southern
7029215	Southern
7029345	Southern
7029349	Southern
7029205	Southern
7029202	Southern
7029194	Southern
7029203	Southern
7029346	Southern
7029347	Southern
7029348	Southern
7029350	Southern
7029351	Southern
7029352	Southern
7029207	Southern
7029190	Southern
7029201	Southern
7029192	Southern
7029191	Southern
7029204	Southern
7029198	Southern
7029195	Southern
7029196	Southern
7029197	Southern
7029199	Southern
7999916	Area outside District Health Board
7999901	Area outside District Health Board
7999910	Area outside District Health Board
7999911	Area outside District Health Board
7999912	Area outside District Health Board
7999913	Area outside District Health Board
7999914	Area outside District Health Board
7999915	Area outside District Health Board
7014545	Bay of Plenty
7014531	Bay of Plenty
7009271	Counties Manukau
7009270	Counties Manukau
7009007	Counties Manukau
7009009	Counties Manukau
7009130	Counties Manukau
7009134	Counties Manukau
7009272	Counties Manukau
7009157	Counties Manukau
7009158	Counties Manukau
7009160	Counties Manukau
7009161	Counties Manukau
7009163	Counties Manukau
7009162	Counties Manukau
7009154	Counties Manukau
7009268	Counties Manukau
7008920	Counties Manukau
7011039	Counties Manukau
7011652	Waikato
7001832	Waitemata
7011217	Waikato
7011291	Waikato
7011220	Waikato
7014102	Bay of Plenty
7001828	Waitemata
7011913	Waikato
7020520	Hutt Valley
7005298	Auckland
7005302	Auckland
7005299	Auckland
7009228	Counties Manukau
7009229	Counties Manukau
7009223	Counties Manukau
7009227	Counties Manukau
7011594	Waikato
7011593	Waikato
7011591	Waikato
7023848	Canterbury
7021446	Capital and Coast
7002697	Waitemata
7002842	Waitemata
7002844	Waitemata
7002843	Waitemata
7010804	Waikato
7010803	Waikato
7003397	Auckland
7005296	Auckland
7005301	Auckland
7022198	Wairarapa
7023213	Nelson Marlborough
7023214	Nelson Marlborough
7005556	Auckland
7005708	Auckland
7009298	Counties Manukau
7009230	Counties Manukau
7009299	Counties Manukau
7009305	Counties Manukau
7009301	Counties Manukau
7009297	Counties Manukau
7009304	Counties Manukau
7009303	Counties Manukau
7009308	Counties Manukau
7009302	Counties Manukau
7009300	Counties Manukau
7009310	Counties Manukau
7009306	Counties Manukau
7024255	Canterbury
7024258	Canterbury
7024251	Canterbury
7024259	Canterbury
7024253	Canterbury
7024256	Canterbury
7009309	Counties Manukau
7009307	Counties Manukau
7024257	Canterbury
7024254	Canterbury
7024252	Canterbury
7027799	Southern
7027798	Southern
7010978	Counties Manukau
7010980	Counties Manukau
7010981	Counties Manukau
7010982	Counties Manukau
7010979	Counties Manukau
7011693	Waikato
7011698	Waikato
7011696	Waikato
7011695	Waikato
7011697	Waikato
7011808	Waikato
7011914	Waikato
7012022	Waikato
7012023	Waikato
7012021	Waikato
7015570	Tairawhiti
7015569	Tairawhiti
7015564	Tairawhiti
7015565	Tairawhiti
7015546	Tairawhiti
7005326	Auckland
7007070	Counties Manukau
7007063	Counties Manukau
7007066	Counties Manukau
7007065	Counties Manukau
7007061	Counties Manukau
7007064	Counties Manukau
7007062	Counties Manukau
7000040	Northland
7005501	Auckland
7005499	Auckland
7002391	Waitemata
7002392	Waitemata
7002393	Waitemata
7002390	Waitemata
7002394	Waitemata
7009217	Counties Manukau
7009218	Counties Manukau
7009220	Counties Manukau
7026621	Canterbury
7008785	Counties Manukau
7022563	Nelson Marlborough
7022558	Nelson Marlborough
7006346	Auckland
7006347	Auckland
7006343	Auckland
7006342	Auckland
7006348	Auckland
7006349	Auckland
7009082	Counties Manukau
7009235	Counties Manukau
7009237	Counties Manukau
7009239	Counties Manukau
7009233	Counties Manukau
7009238	Counties Manukau
7009241	Counties Manukau
7009234	Counties Manukau
7009086	Counties Manukau
7009240	Counties Manukau
7009232	Counties Manukau
7009236	Counties Manukau
7006345	Auckland
7006344	Auckland
7006341	Auckland
7011545	Waikato
7011557	Waikato
7011546	Waikato
7014111	Bay of Plenty
7014109	Bay of Plenty
7014116	Bay of Plenty
7014309	Bay of Plenty
7014236	Bay of Plenty
7014231	Bay of Plenty
7014229	Bay of Plenty
7014240	Bay of Plenty
7014233	Bay of Plenty
7014234	Bay of Plenty
7014239	Bay of Plenty
7012266	Waikato
7012163	Waikato
7012162	Waikato
7012264	Waikato
7012267	Waikato
7012265	Waikato
7012263	Waikato
7012268	Waikato
7012164	Waikato
7024073	Canterbury
7024065	Canterbury
7024074	Canterbury
7024066	Canterbury
7024070	Canterbury
7024071	Canterbury
7024072	Canterbury
7024067	Canterbury
7005279	Auckland
7005280	Auckland
7012029	Waikato
7012030	Waikato
7011916	Waikato
7012033	Waikato
7012027	Waikato
7012032	Waikato
7012031	Waikato
7026836	Canterbury
7026855	Canterbury
7026849	Canterbury
7026853	Canterbury
7026854	Canterbury
7026848	Canterbury
7026851	Canterbury
7026850	Canterbury
7026852	Canterbury
7026837	Canterbury
7026835	Canterbury
7024618	Canterbury
7024619	Canterbury
7024620	Canterbury
7024607	Canterbury
7024608	Canterbury
7024621	Canterbury
7024622	Canterbury
7016231	Hawke's Bay
7026720	Canterbury
7015974	Hawke's Bay
7015947	Hawke's Bay
7015942	Hawke's Bay
7015944	Hawke's Bay
7015943	Hawke's Bay
7015946	Hawke's Bay
7026761	Canterbury
7026759	Canterbury
7026757	Canterbury
7026763	Canterbury
7026762	Canterbury
7026760	Canterbury
7026750	Canterbury
7026758	Canterbury
7026764	Canterbury
7026756	Canterbury
7026755	Canterbury
7025002	Canterbury
7024992	Canterbury
7024991	Canterbury
7025001	Canterbury
7025003	Canterbury
7024993	Canterbury
7001847	Waitemata
7001839	Waitemata
7001843	Waitemata
7001841	Waitemata
7028115	Southern
7028114	Southern
7028113	Southern
7028116	Southern
7006231	Auckland
7006229	Auckland
7006232	Auckland
7006230	Auckland
7021623	Capital and Coast
7021621	Capital and Coast
7021620	Capital and Coast
7025767	Canterbury
7025766	Canterbury
7025765	Canterbury
7025764	Canterbury
7025768	Canterbury
7025763	Canterbury
7010805	Waikato
7019228	Capital and Coast
7019230	Capital and Coast
7019229	Capital and Coast
7001247	Waitemata
7001244	Waitemata
7024653	Canterbury
7024660	Canterbury
7024659	Canterbury
7024658	Canterbury
7024656	Canterbury
7019479	Capital and Coast
7019482	Capital and Coast
7019483	Capital and Coast
7019480	Capital and Coast
7010031	Counties Manukau
7010028	Counties Manukau
7010033	Counties Manukau
7009080	Counties Manukau
7009207	Counties Manukau
7009208	Counties Manukau
7009211	Counties Manukau
7009079	Counties Manukau
7009214	Counties Manukau
7009928	Counties Manukau
7010003	Counties Manukau
7010002	Counties Manukau
7010000	Counties Manukau
7010004	Counties Manukau
7010001	Counties Manukau
7026969	Canterbury
7026967	Canterbury
7026963	Canterbury
7026966	Canterbury
7026965	Canterbury
7026968	Canterbury
7014612	Bay of Plenty
7024137	Canterbury
7024136	Canterbury
7024133	Canterbury
7024118	Canterbury
7020851	Capital and Coast
7020852	Capital and Coast
7020854	Capital and Coast
7020853	Capital and Coast
7020855	Capital and Coast
7000261	Northland
7000253	Northland
7000260	Northland
7010806	Waikato
7022923	Nelson Marlborough
7022922	Nelson Marlborough
7022920	Nelson Marlborough
7011054	Counties Manukau
7011056	Counties Manukau
7011055	Counties Manukau
7009996	Counties Manukau
7009925	Counties Manukau
7009924	Counties Manukau
7009994	Counties Manukau
7009993	Counties Manukau
7009992	Counties Manukau
7009990	Counties Manukau
7009995	Counties Manukau
7009991	Counties Manukau
7010685	Waikato
7009602	Counties Manukau
7009604	Counties Manukau
7009603	Counties Manukau
7009601	Counties Manukau
7004262	Waitemata
7004197	Waitemata
7005684	Auckland
7007799	Auckland
7007800	Auckland
7002067	Waitemata
7005386	Auckland
7005284	Auckland
7005383	Auckland
7002161	Waitemata
7002152	Waitemata
7002155	Waitemata
7005680	Auckland
7005679	Auckland
7006170	Auckland
7010293	Counties Manukau
7010294	Counties Manukau
7003806	Waitemata
7003803	Waitemata
7003429	Waitemata
7003428	Waitemata
7006960	Counties Manukau
7006963	Counties Manukau
7010289	Counties Manukau
7010291	Counties Manukau
7010532	Counties Manukau
7010535	Counties Manukau
7010536	Counties Manukau
7003711	Waitemata
7003715	Waitemata
7003714	Waitemata
7005332	Auckland
7005333	Auckland
7010566	Counties Manukau
7010567	Counties Manukau
7010565	Counties Manukau
7010467	Counties Manukau
7010466	Counties Manukau
7010465	Counties Manukau
7003198	Waitemata
7003199	Waitemata
7002233	Waitemata
7002234	Waitemata
7005502	Auckland
7005500	Auckland
7005399	Auckland
7005398	Auckland
7007241	Waitemata
7003375	Auckland
7003377	Auckland
7010292	Counties Manukau
7010290	Counties Manukau
7006314	Auckland
7001709	Waitemata
7001710	Waitemata
7001712	Waitemata
7001222	Waitemata
7001221	Waitemata
7001494	Waitemata
7001496	Waitemata
7001642	Waitemata
7001641	Waitemata
7003349	Auckland
7003350	Auckland
7001332	Waitemata
7001333	Waitemata
7010406	Counties Manukau
7010401	Counties Manukau
7010405	Counties Manukau
7001330	Waitemata
7001329	Waitemata
7002947	Waitemata
7001536	Waitemata
7001534	Waitemata
7001584	Waitemata
7001587	Waitemata
7001583	Waitemata
7005353	Auckland
7005352	Auckland
7006789	Counties Manukau
7004978	Auckland
7004979	Auckland
7001851	Waitemata
7001904	Waitemata
7001906	Waitemata
7007303	Waitemata
7007306	Waitemata
7005906	Auckland
7005902	Auckland
7001689	Waitemata
7001708	Waitemata
7001706	Waitemata
7007357	Waitemata
7007359	Waitemata
7007358	Waitemata
7004732	Auckland
7004911	Auckland
7004733	Auckland
7005550	Auckland
7006853	Counties Manukau
7006852	Counties Manukau
7003363	Auckland
7003348	Auckland
7001328	Waitemata
7002638	Waitemata
7002640	Waitemata
7002639	Waitemata
7001756	Waitemata
7001752	Waitemata
7028004	Southern
7027993	Southern
7027939	Southern
7013560	Bay of Plenty
7011520	Waikato
7011475	Waikato
7011476	Waikato
7011488	Waikato
7011511	Waikato
7011513	Waikato
7011534	Waikato
7011547	Waikato
7011620	Waikato
7011598	Waikato
7011597	Waikato
7011581	Waikato
7011558	Waikato
7011485	Waikato
7011633	Waikato
7011602	Waikato
7011592	Waikato
7011552	Waikato
7017994	Whanganui
7028121	Southern
7028082	Southern
7028092	Southern
7028094	Southern
7028120	Southern
7028118	Southern
7011605	Waikato
7011604	Waikato
7017970	Whanganui
7028029	Southern
7028027	Southern
7028022	Southern
7028026	Southern
7028012	Southern
7028015	Southern
7028025	Southern
7028024	Southern
7027962	Southern
7028009	Southern
7028008	Southern
7028010	Southern
7027969	Southern
7027955	Southern
7027984	Southern
7027964	Southern
7027970	Southern
7027961	Southern
7027979	Southern
7018694	MidCentral
7018319	MidCentral
7018320	MidCentral
7018617	MidCentral
7028093	Southern
7028089	Southern
7028194	Southern
7028193	Southern
7028153	Southern
7028158	Southern
7028162	Southern
7028151	Southern
7028152	Southern
7028184	Southern
7028180	Southern
7028052	Southern
7018003	Whanganui
7011209	Waikato
7011210	Waikato
7027631	South Canterbury
7028036	Southern
7028073	Southern
7028056	Southern
7028109	Southern
7028192	Southern
7028187	Southern
7028051	Southern
7028105	Southern
7028038	Southern
7028039	Southern
7028141	Southern
7028142	Southern
7010986	Counties Manukau
7010987	Counties Manukau
7011075	Counties Manukau
7011074	Counties Manukau
7011082	Counties Manukau
7011079	Counties Manukau
7011354	Waikato
7011353	Waikato
7018389	MidCentral
7011204	Waikato
7011205	Waikato
7013565	Bay of Plenty
7013563	Bay of Plenty
7013525	Bay of Plenty
7013551	Bay of Plenty
7013564	Bay of Plenty
7013592	Bay of Plenty
7013594	Bay of Plenty
7013547	Bay of Plenty
7013542	Bay of Plenty
7013550	Bay of Plenty
7013576	Bay of Plenty
7018553	MidCentral
7013544	Bay of Plenty
7013549	Bay of Plenty
7013548	Bay of Plenty
7018460	MidCentral
7013545	Bay of Plenty
7013589	Bay of Plenty
7013593	Bay of Plenty
7018321	MidCentral
7018342	MidCentral
7018548	MidCentral
7018450	MidCentral
7018448	MidCentral
7018728	MidCentral
7018730	MidCentral
7018615	MidCentral
7018374	MidCentral
7018493	MidCentral
7018492	MidCentral
7018605	MidCentral
7018313	MidCentral
7018301	MidCentral
7018525	MidCentral
7018523	MidCentral
7007458	Auckland
7007463	Auckland
7007464	Auckland
7018576	MidCentral
7018575	MidCentral
7004357	Auckland
7004414	Auckland
7018449	MidCentral
7004403	Auckland
7004402	Auckland
7018531	MidCentral
7018529	MidCentral
7018546	MidCentral
7004425	Auckland
7004424	Auckland
7018518	MidCentral
7018517	MidCentral
7004423	Auckland
7004418	Auckland
7018569	MidCentral
7007367	Waitemata
7007363	Waitemata
7018701	MidCentral
7004386	Auckland
7004387	Auckland
7018571	MidCentral
7018768	MidCentral
7004317	Waitemata
7004316	Waitemata
7004315	Waitemata
7004342	Auckland
7004339	Auckland
7007428	Waitemata
7007424	Waitemata
7004334	Auckland
7004335	Auckland
7007570	Auckland
7007533	Auckland
7004311	Waitemata
7004308	Waitemata
7004304	Waitemata
7004409	Auckland
7007362	Waitemata
7007365	Waitemata
7004398	Auckland
7004399	Auckland
7004397	Auckland
7004394	Auckland
7004248	Waitemata
7004249	Waitemata
7018508	MidCentral
7004303	Waitemata
7004307	Waitemata
7007514	Auckland
7007513	Auckland
7007461	Auckland
7007460	Auckland
7027950	Southern
7027953	Southern
7027945	Southern
7028178	Southern
7028144	Southern
7028042	Southern
7028040	Southern
7028176	Southern
7028150	Southern
7028156	Southern
7028147	Southern
7028161	Southern
7027927	Southern
7028122	Southern
7028137	Southern
7028126	Southern
7028123	Southern
7028136	Southern
7028125	Southern
7028124	Southern
7028127	Southern
7005282	Auckland
7005285	Auckland
7005369	Auckland
7005374	Auckland
7005693	Auckland
7005694	Auckland
7010933	Waikato
7010919	Waikato
7010886	Waikato
7010885	Waikato
7010908	Waikato
7028198	Southern
7028200	Southern
7028201	Southern
7028199	Southern
7028202	Southern
7028197	Southern
7028196	Southern
7028032	Southern
7010852	Waikato
7007361	Waitemata
7004327	Auckland
7004326	Auckland
7007443	Waitemata
7007441	Waitemata
7010911	Waikato
7004393	Auckland
7010894	Waikato
7010882	Waikato
7004269	Auckland
7010813	Counties Manukau
7004338	Auckland
7004340	Auckland
7004521	Auckland
7007440	Waitemata
7010832	Waikato
7010833	Waikato
7004296	Waitemata
7004298	Waitemata
7010932	Waikato
7010931	Waikato
7007437	Waitemata
7004499	Auckland
7004384	Auckland
7004385	Auckland
7004231	Waitemata
7004183	Waitemata
7010914	Waikato
7010913	Waikato
7007425	Waitemata
7007427	Waitemata
7010938	Waikato
7010937	Waikato
7005088	Auckland
7005508	Auckland
7005138	Auckland
7005139	Auckland
7007468	Auckland
7007469	Auckland
7005709	Auckland
7005664	Auckland
7005666	Auckland
7005529	Auckland
7004408	Auckland
7004405	Auckland
7007372	Waitemata
7007373	Waitemata
7004299	Waitemata
7004297	Waitemata
7004949	Auckland
7010811	Counties Manukau
7005521	Auckland
7004285	Waitemata
7005100	Auckland
7005278	Auckland
7007543	Auckland
7001131	Auckland
7007477	Auckland
7007516	Auckland
7004292	Waitemata
7005118	Auckland
7018644	MidCentral
7005671	Auckland
7007312	Waitemata
7007426	Waitemata
7018395	MidCentral
7005342	Auckland
7005549	Auckland
7018577	MidCentral
7018283	MidCentral
7005809	Auckland
7005810	Auckland
7004859	Auckland
7004875	Auckland
7013562	Bay of Plenty
7013561	Bay of Plenty
7004864	Auckland
7018445	MidCentral
7018444	MidCentral
7013569	Bay of Plenty
7010975	Counties Manukau
7010977	Counties Manukau
7010974	Counties Manukau
7018744	MidCentral
7007446	Waitemata
7018691	MidCentral
7018692	MidCentral
7007536	Auckland
7018478	MidCentral
7018480	MidCentral
7018676	MidCentral
7018528	MidCentral
7018526	MidCentral
7018341	MidCentral
7018486	MidCentral
7018487	MidCentral
7027999	Southern
7027998	Southern
7027996	Southern
7018496	MidCentral
7018662	MidCentral
7018661	MidCentral
7018378	MidCentral
7002323	Waitemata
7002389	Waitemata
7002388	Waitemata
7018608	MidCentral
7018338	MidCentral
7011297	Waikato
7011298	Waikato
7011422	Waikato
7011421	Waikato
7002251	Waitemata
7002254	Waitemata
7004039	Waitemata
7003921	Waitemata
7004040	Waitemata
7001896	Waitemata
7001897	Waitemata
7002415	Waitemata
7002414	Waitemata
7002863	Waitemata
7002864	Waitemata
7002340	Waitemata
7002341	Waitemata
7002247	Waitemata
7002248	Waitemata
7001914	Waitemata
7002684	Waitemata
7002380	Waitemata
7002381	Waitemata
7002707	Waitemata
7002579	Waitemata
7002590	Waitemata
7002333	Waitemata
7002334	Waitemata
7002402	Waitemata
7002332	Waitemata
7005262	Auckland
7004872	Auckland
7002487	Waitemata
7002578	Waitemata
7002576	Waitemata
7004873	Auckland
7001842	Waitemata
7001844	Waitemata
7004877	Auckland
7005368	Auckland
7002596	Waitemata
7002488	Waitemata
7004737	Auckland
7005669	Auckland
7004858	Auckland
7005553	Auckland
7005661	Auckland
7003920	Waitemata
7003923	Waitemata
7002242	Waitemata
7002241	Waitemata
7002313	Waitemata
7002316	Waitemata
7005705	Auckland
7005691	Auckland
7002583	Waitemata
7002585	Waitemata
7027274	South Canterbury
7004942	Auckland
7004745	Auckland
7005363	Auckland
7005357	Auckland
7001804	Waitemata
7001803	Waitemata
7001820	Waitemata
7027268	South Canterbury
7027273	South Canterbury
7002252	Waitemata
7002250	Waitemata
7002264	Waitemata
7002285	Waitemata
7002284	Waitemata
7002283	Waitemata
7002281	Waitemata
7002282	Waitemata
7002413	Waitemata
7002411	Waitemata
7002412	Waitemata
7001786	Waitemata
7001794	Waitemata
7002379	Waitemata
7002249	Waitemata
7002329	Waitemata
7002328	Waitemata
7002709	Waitemata
7002712	Waitemata
7001899	Waitemata
7001901	Waitemata
7027923	Southern
7027922	Southern
7027061	Canterbury
7027081	Canterbury
7027082	Canterbury
7027083	Canterbury
7027784	Southern
7018637	MidCentral
7027150	Canterbury
7027149	Canterbury
7027185	Canterbury
7027183	Canterbury
7027087	Canterbury
7027213	Canterbury
7027216	Canterbury
7027080	Canterbury
7027079	Canterbury
7027156	Canterbury
7027155	Canterbury
7027161	Canterbury
7027179	Canterbury
7027181	Canterbury
7027237	Canterbury
7027240	Canterbury
7027134	Canterbury
7027140	Canterbury
7027207	Canterbury
7027219	Canterbury
7027222	Canterbury
7027195	Canterbury
7027111	Canterbury
7027112	Canterbury
7027192	Canterbury
7027200	Canterbury
7027160	Canterbury
7027187	Canterbury
7027184	Canterbury
7027141	Canterbury
7027143	Canterbury
7027166	Canterbury
7027194	Canterbury
7027193	Canterbury
7027178	Canterbury
7027180	Canterbury
7005588	Auckland
7005587	Auckland
7004364	Auckland
7027958	Southern
7027957	Southern
7027951	Southern
7004508	Auckland
7004512	Auckland
7004975	Auckland
7005463	Auckland
7005228	Auckland
7004366	Auckland
7004365	Auckland
7005011	Auckland
7004602	Auckland
7004604	Auckland
7005603	Auckland
7005604	Auckland
7004607	Auckland
7004608	Auckland
7004610	Auckland
7004801	Auckland
7004803	Auckland
7005885	Auckland
7005458	Auckland
7005218	Auckland
7005008	Auckland
7005006	Auckland
7005442	Auckland
7005440	Auckland
7005600	Auckland
7005599	Auckland
7005874	Auckland
7005878	Auckland
7004481	Auckland
7004479	Auckland
7022479	Area outside District Health Board
7022478	Area outside District Health Board
7027105	Canterbury
7027103	Canterbury
7027104	Canterbury
7005589	Auckland
7005590	Auckland
7005623	Auckland
7005624	Auckland
7005401	Auckland
7005389	Auckland
7005222	Auckland
7005224	Auckland
7005190	Auckland
7005191	Auckland
7004982	Auckland
7004981	Auckland
7004466	Auckland
7004465	Auckland
7004797	Auckland
7004798	Auckland
7005575	Auckland
7005574	Auckland
7004597	Auckland
7005751	Auckland
7005752	Auckland
7005388	Auckland
7005412	Auckland
7004750	Auckland
7004749	Auckland
7004760	Auckland
7009941	Counties Manukau
7009932	Counties Manukau
7009934	Counties Manukau
7009931	Counties Manukau
7009537	Counties Manukau
7009535	Counties Manukau
7009536	Counties Manukau
7009844	Counties Manukau
7009837	Counties Manukau
7009838	Counties Manukau
7004763	Auckland
7009615	Counties Manukau
7009726	Counties Manukau
7009725	Counties Manukau
7009804	Counties Manukau
7009801	Counties Manukau
7009635	Counties Manukau
7009641	Counties Manukau
7009528	Counties Manukau
7009530	Counties Manukau
7009945	Counties Manukau
7009944	Counties Manukau
7009940	Counties Manukau
7009939	Counties Manukau
7009620	Counties Manukau
7009623	Counties Manukau
7009664	Counties Manukau
7009663	Counties Manukau
7009938	Counties Manukau
7009839	Counties Manukau
7009540	Counties Manukau
7009541	Counties Manukau
7009954	Counties Manukau
7009953	Counties Manukau
7010007	Counties Manukau
7010006	Counties Manukau
7009886	Counties Manukau
7009885	Counties Manukau
7019772	Capital and Coast
7019770	Capital and Coast
7019778	Capital and Coast
7019777	Capital and Coast
7019796	Capital and Coast
7019779	Capital and Coast
7019520	Capital and Coast
7019522	Capital and Coast
7019673	Capital and Coast
7019675	Capital and Coast
7009432	Counties Manukau
7009517	Counties Manukau
7019671	Capital and Coast
7019706	Capital and Coast
7019716	Capital and Coast
7019532	Capital and Coast
7019523	Capital and Coast
7019524	Capital and Coast
7019797	Capital and Coast
7019800	Capital and Coast
7020363	Hutt Valley
7020362	Hutt Valley
7020401	Hutt Valley
7020469	Hutt Valley
7020505	Hutt Valley
7020507	Hutt Valley
7020339	Hutt Valley
7020673	Hutt Valley
7020674	Hutt Valley
7020195	Hutt Valley
7020194	Hutt Valley
7020311	Hutt Valley
7020693	Hutt Valley
7005739	Auckland
7005738	Auckland
7004802	Auckland
7004804	Auckland
7004795	Auckland
7004794	Auckland
7004779	Auckland
7004780	Auckland
7011848	Waikato
7011850	Waikato
7011674	Waikato
7011675	Waikato
7011677	Waikato
7011676	Waikato
7011678	Waikato
7012419	Waikato
7012420	Waikato
7012417	Waikato
7012109	Waikato
7012113	Waikato
7012111	Waikato
7011886	Waikato
7011888	Waikato
7012245	Waikato
7012243	Waikato
7012337	Waikato
7012336	Waikato
7012228	Waikato
7012229	Waikato
7012230	Waikato
7012171	Waikato
7012170	Waikato
7011938	Waikato
7011939	Waikato
7011889	Waikato
7011885	Waikato
7011887	Waikato
7011726	Waikato
7012345	Waikato
7012346	Waikato
7012382	Waikato
7012383	Waikato
7011756	Waikato
7011894	Waikato
7011893	Waikato
7004613	Auckland
7004475	Auckland
7005616	Auckland
7005617	Auckland
7005013	Auckland
7004450	Auckland
7004451	Auckland
7005009	Auckland
7005005	Auckland
7005619	Auckland
7005620	Auckland
7004617	Auckland
7004950	Auckland
7004995	Auckland
7004756	Auckland
7004506	Auckland
7005402	Auckland
7004639	Auckland
7005869	Auckland
7005747	Auckland
7004434	Auckland
7004805	Auckland
7004806	Auckland
7004811	Auckland
7004812	Auckland
7005197	Auckland
7004462	Auckland
7004464	Auckland
7001061	Northland
7001060	Northland
7001115	Northland
7001117	Northland
7001086	Northland
7001085	Northland
7001067	Northland
7000989	Northland
7001098	Northland
7001097	Northland
7001035	Northland
7001018	Northland
7029161	Southern
7029126	Southern
7009749	Counties Manukau
7009751	Counties Manukau
7009636	Counties Manukau
7009642	Counties Manukau
7009621	Counties Manukau
7009622	Counties Manukau
7009525	Counties Manukau
7009524	Counties Manukau
7009583	Counties Manukau
7009584	Counties Manukau
7009956	Counties Manukau
7009957	Counties Manukau
7009867	Counties Manukau
7009865	Counties Manukau
7009729	Counties Manukau
7009730	Counties Manukau
7009569	Counties Manukau
7009571	Counties Manukau
7009483	Counties Manukau
7009494	Counties Manukau
7009421	Counties Manukau
7009547	Counties Manukau
7009782	Counties Manukau
7009959	Counties Manukau
7009958	Counties Manukau
7009600	Counties Manukau
7009599	Counties Manukau
7029016	Southern
7020623	Hutt Valley
7020431	Hutt Valley
7020432	Hutt Valley
7020516	Hutt Valley
7020284	Hutt Valley
7020239	Hutt Valley
7020416	Hutt Valley
7020190	Hutt Valley
7020665	Hutt Valley
7020664	Hutt Valley
7001037	Northland
7029163	Southern
7004776	Auckland
7020420	Hutt Valley
7020417	Hutt Valley
7020415	Hutt Valley
7020421	Hutt Valley
7020423	Hutt Valley
7020180	Hutt Valley
7009431	Counties Manukau
7009430	Counties Manukau
7007528	Auckland
7007523	Auckland
7029153	Southern
7018292	MidCentral
7018291	MidCentral
7012226	Waikato
7013557	Bay of Plenty
7013558	Bay of Plenty
7013559	Bay of Plenty
7012422	Waikato
7012421	Waikato
7012105	Waikato
7012107	Waikato
7009634	Counties Manukau
7009633	Counties Manukau
7012156	Waikato
7012157	Waikato
7009735	Counties Manukau
7009737	Counties Manukau
7012386	Waikato
7012387	Waikato
7022380	Wairarapa
7009582	Counties Manukau
7009581	Counties Manukau
7022364	Wairarapa
7012343	Waikato
7022379	Wairarapa
7009728	Counties Manukau
7009739	Counties Manukau
7009879	Counties Manukau
7009878	Counties Manukau
7022381	Wairarapa
7022391	Wairarapa
7012462	Waikato
7009877	Counties Manukau
7009963	Counties Manukau
7009933	Counties Manukau
7009836	Counties Manukau
7022358	Wairarapa
7012613	Waikato
7012614	Waikato
7009840	Counties Manukau
7009842	Counties Manukau
7022371	Wairarapa
7022372	Wairarapa
7009420	Counties Manukau
7009419	Counties Manukau
7022377	Wairarapa
7012309	Waikato
7009629	Counties Manukau
7009746	Counties Manukau
7009482	Counties Manukau
7009481	Counties Manukau
7022356	Wairarapa
7022354	Wairarapa
7012273	Waikato
7012274	Waikato
7016386	Hawke's Bay
7016387	Hawke's Bay
7022362	Wairarapa
7022361	Wairarapa
